quantile,x
0.4934,-2.8301378997108676791591399789473666847812572563696905863751870914186802076188543078760937821300850802693076074409975267731086117475960231909454044e-1
0.4933,-2.8315785105342884913742031020596652662590432605073255547093188247165683530174125314755685540827891033941450066882274220384773003784143853033918237e-1
0.4932,-2.8330189910401750542903628506026518754225859415348064963776779749833230136059547568657229411298873529675647513113260249117859900052155274835998160e-1
0.4931,-2.8344593413545391747100478511650604272885087569031009669333645962964045707348894440806093725534850176001423769257288090578439929589747740965200605e-1
0.493,-2.8358995616033473670907888663589630010036663327362015308005640879383873854209807242633182918061751929186789191373001470291234281818259469438384052e-1
0.4929,-2.8373396519125209217511173682881626043649827978714154936210538455096607540999969841436198566205993817057601776288368270043084201156582517701070980e-1
0.4928,-2.8387796124079359730310783162903571789132760889702328216071650362563101325928496409899324402482877226842794208646194302905437470365236081969936674e-1
0.4927,-2.8402194432154235674074480345805088939240429204627633451133186293169063859010402099821956083702305035516155430421423008533282750633385643353074327e-1
0.4926,-2.8416591444607697315637479958034234514829860206257397827871457191571614862326700065485893610666668268629952134624147144860680301003224915867495012e-1
0.4925,-2.8430987162697155404151452271067061127245615549019462803092347517961591786725328785261554271960949999424825815941823139476934847115556318593712591e-1
0.4924,-2.8445381587679571850883299661707223123378599685608168677855180536421457609563499985796477999550616937844226446978540526693771793208694538127610128e-1
0.4923,-2.8459774720811460408564611056796597740588009716327548465679436850989480305251822891415030541296571853887914060337117363508289700202870365370064349e-1
0.4922,-2.8474166563348887350292698759869755564492246089704946467539874512249894171621790482088209593898407306197009784909212084548854046282948973922745394e-1
0.4921,-2.8488557116547472147984121272191258897023370896425183414831997352668075138990759056721556418855490819763102471627536650143747423354490294448982223e-1
0.492,-2.8502946381662388150381594837732303145041937251866977638101972037111355652248043004644452316814287195994701311961363681226114848105983447012847667e-1
0.4919,-2.8517334359948363260615195560969266658168104503454320896541719306383189503538722623954498682947352494620150528742923920565075641926425372868451611e-1
0.4918,-2.8531721052659680613318753067918428778260714745451513424127845748536142499795877048578443591739619371550366991681999918221132303044634323682002581e-1
0.4917,-2.8546106461050179251302335804555592971206730986740099677216301389471588902768740061079673408035912860186359326022816719172672667733882748141213601e-1
0.4916,-2.8560490586373254801781727192703759098596146221654726233982004182844247636579797683931645898221127785488765006609869099142217631491980175878008000e-1
0.4915,-2.8574873429881860152165790991603481988026258749907777760469062317969836448303022286825856211260463157536948013298728605587591374600623215490127498e-1
0.4914,-2.8589254992828506125402623343706296829331595315718797567530235799144971107005850123857144534452091323403481398783753066335318408615186832811180800e-1
0.4913,-2.8603635276465262154885388115748758416906974757503958816837615412168732806817490956270397115071712019253554627313838630160026570563342640922153083e-1
0.4912,-2.8618014282043756958918731280870412222526262207293684963740793962557907789974782324640220726569218349490936832038298093826818478864540885489099075e-1
0.4911,-2.8632392010815179214746669224430580542162910321245953621597008013745052847628953504839994024574684170603126950204820591276872982546574259191765333e-1
